Date,Inflasi YoY,Temp Avg,Humidity Avg,RR,Produksi BM,Produksi BP,Produksi CR,Bawang Merah,Bawang Putih,Cabai Rawit,is_tahun_baru,is_idul_fitri,is_natal
2022-07-02,4.94,25.9,86,0.0,193318.0,417.0,149056.0,65950.0,28916.66667,102400.0,0,0,0
2022-07-03,4.94,27.1,83,19.4,193318.0,417.0,149056.0,67250.0,28933.33333,103700.0,0,0,0
2022-07-04,4.94,27.5,79,0.9,193318.0,417.0,149056.0,68550.0,28950.0,105000.0,0,0,0
2022-07-05,4.94,26.5,81,0.0,193318.0,417.0,149056.0,69650.0,28900.0,105850.0,0,0,0
2022-07-06,4.94,25.6,90,0.0,193318.0,417.0,149056.0,70200.0,29150.0,107200.0,0,0,0
2022-07-07,4.94,26.4,85,13.0,193318.0,417.0,149056.0,71100.0,29150.0,106400.0,0,0,0
2022-07-08,4.94,27.2,74,0.8,193318.0,417.0,149056.0,71300.0,29450.0,107350.0,0,0,0
2022-07-09,4.94,25.9,76,0.0,193318.0,417.0,149056.0,70933.33333,29450.0,108100.0,0,0,0
2022-07-10,4.94,25.6,76,0.0,193318.0,417.0,149056.0,70566.66667,29450.0,108850.0,0,0,0
2022-07-11,4.94,26.3,76,0.0,193318.0,417.0,149056.0,70200.0,29450.0,109600.0,0,0,0
2022-07-12,4.94,26.8,80,0.0,193318.0,417.0,149056.0,69550.0,29450.0,112500.0,0,0,0
2022-07-13,4.94,25.5,88,44.4,193318.0,417.0,149056.0,68700.0,29300.0,111550.0,0,0,0
2022-07-14,4.94,26.6,84,44.2,193318.0,417.0,149056.0,66300.0,28900.0,103900.0,0,0,0
2022-07-15,4.94,25.8,88,0.0,193318.0,417.0,149056.0,65200.0,28850.0,99850.0,0,0,0
2022-07-16,4.94,23.2,92,155.2,193318.0,417.0,149056.0,63733.33333,28883.33333,97350.0,0,0,0
2022-07-17,4.94,26.0,85,7.0,193318.0,417.0,149056.0,62266.66667,28916.66667,94850.0,0,0,0
2022-07-18,4.94,26.3,86,0.0,193318.0,417.0,149056.0,60800.0,28950.0,92350.0,0,0,0
2022-07-19,4.94,26.6,84,0.0,193318.0,417.0,149056.0,60350.0,29000.0,88600.0,0,0,0
2022-07-20,4.94,27.3,82,6.5,193318.0,417.0,149056.0,58550.0,29000.0,87100.0,0,0,0
2022-07-21,4.94,26.8,82,0.0,193318.0,417.0,149056.0,56250.0,29000.0,83650.0,0,0,0
2022-07-22,4.94,26.7,78,0.0,193318.0,417.0,149056.0,51850.0,29050.0,82550.0,0,0,0
2022-07-23,4.94,26.8,81,0.0,193318.0,417.0,149056.0,50133.33333,29050.0,81050.0,0,0,0
2022-07-24,4.94,25.8,88,46.6,193318.0,417.0,149056.0,48416.66667,29050.0,79550.0,0,0,0
2022-07-25,4.94,25.7,86,7.9,193318.0,417.0,149056.0,46700.0,29050.0,78050.0,0,0,0
2022-07-26,4.94,26.2,81,2.0,193318.0,417.0,149056.0,45350.0,28850.0,75550.0,0,0,0
2022-07-27,4.94,25.8,82,0.0,193318.0,417.0,149056.0,44850.0,28800.0,74600.0,0,0,0
2022-07-28,4.94,26.5,79,0.0,193318.0,417.0,149056.0,43700.0,28600.0,73600.0,0,0,0
2022-07-29,4.94,27.2,80,0.0,193318.0,417.0,149056.0,43650.0,28650.0,73600.0,0,0,0
2022-07-30,4.94,26.4,83,0.0,193318.0,417.0,149056.0,42850.0,28583.33333,73100.0,0,0,0
2022-07-31,4.94,26.2,80,0.0,193318.0,417.0,149056.0,42050.0,28516.66667,72600.0,0,0,0
2022-08-01,4.73,26.3,76,0.0,193318.0,417.0,149056.0,41250.0,28450.0,72100.0,0,0,0
2022-08-02,4.73,0.0,0,0.0,193318.0,417.0,149056.0,40800.0,28450.0,71950.0,0,0,0
2022-08-03,4.73,26.3,85,8.5,193318.0,417.0,149056.0,40650.0,28250.0,71250.0,0,0,0
2022-08-04,4.73,25.9,85,23.5,193318.0,417.0,149056.0,40200.0,28300.0,71100.0,0,0,0
2022-08-05,4.73,25.9,85,4.5,193318.0,417.0,149056.0,39750.0,28250.0,70700.0,0,0,0
2022-08-06,4.73,25.3,84,0.0,193318.0,417.0,149056.0,39650.0,28316.66667,70183.33333,0,0,0
2022-08-07,4.73,24.8,86,3.6,193318.0,417.0,149056.0,39550.0,28383.33333,69666.66667,0,0,0
2022-08-08,4.73,26.3,79,24.0,193318.0,417.0,149056.0,39450.0,28450.0,69150.0,0,0,0
2022-08-09,4.73,25.3,83,3.5,193318.0,417.0,149056.0,39300.0,28450.0,68450.0,0,0,0
2022-08-10,4.73,26.4,80,8.0,193318.0,417.0,149056.0,39050.0,28450.0,68750.0,0,0,0
2022-08-11,4.73,27.2,79,1.6,193318.0,417.0,149056.0,38300.0,28400.0,68350.0,0,0,0
2022-08-12,4.73,26.5,84,0.4,193318.0,417.0,149056.0,37950.0,28400.0,66250.0,0,0,0
2022-08-13,4.73,25.3,86,4.0,193318.0,417.0,149056.0,37500.0,28366.66667,64766.66667,0,0,0
2022-08-14,4.73,25.4,84,29.0,193318.0,417.0,149056.0,37050.0,28333.33333,63283.33333,0,0,0
2022-08-15,4.73,25.9,84,8.0,193318.0,417.0,149056.0,36600.0,28300.0,61800.0,0,0,0
2022-08-16,4.73,25.5,86,23.0,193318.0,417.0,149056.0,36400.0,28100.0,59850.0,0,0,0
2022-08-17,4.73,26.2,86,47.5,193318.0,417.0,149056.0,36400.0,28100.0,59475.0,0,0,0
2022-08-18,4.73,26.8,76,0.0,193318.0,417.0,149056.0,36400.0,28100.0,59100.0,0,0,0
2022-08-19,4.73,26.8,76,0.0,193318.0,417.0,149056.0,36350.0,28100.0,58400.0,0,0,0
2022-08-20,4.73,27.3,78,0.0,193318.0,417.0,149056.0,35866.66667,28100.0,57583.33333,0,0,0
2022-08-21,4.73,25.5,84,0.0,193318.0,417.0,149056.0,35383.33333,28100.0,56766.66667,0,0,0
2022-08-22,4.73,24.9,90,58.5,193318.0,417.0,149056.0,34900.0,28100.0,55950.0,0,0,0
2022-08-23,4.73,27.3,78,14.2,193318.0,417.0,149056.0,33800.0,28100.0,54850.0,0,0,0
2022-08-24,4.73,26.9,82,14.5,193318.0,417.0,149056.0,33300.0,28100.0,53250.0,0,0,0
2022-08-25,4.73,26.4,80,23.6,193318.0,417.0,149056.0,33200.0,28100.0,51200.0,0,0,0
2022-08-26,4.73,25.3,85,0.0,193318.0,417.0,149056.0,32950.0,28100.0,51150.0,0,0,0
2022-08-27,4.73,26.2,85,0.5,193318.0,417.0,149056.0,32900.0,28066.66667,50700.0,0,0,0
2022-08-28,4.73,25.4,87,22.0,193318.0,417.0,149056.0,32850.0,28033.33333,50250.0,0,0,0
2022-08-29,4.73,25.7,88,26.6,193318.0,417.0,149056.0,32800.0,28000.0,49800.0,0,0,0
2022-08-30,4.73,25.8,86,27.3,193318.0,417.0,149056.0,32600.0,27900.0,50500.0,0,0,0
2022-08-31,4.73,26.4,81,8.6,193318.0,417.0,149056.0,32600.0,28150.0,53300.0,0,0,0
2022-09-01,6.12,26.5,86,0.0,193318.0,417.0,149056.0,32600.0,28150.0,56150.0,0,0,0
2022-09-02,6.12,26.3,83,0.0,193318.0,417.0,149056.0,32650.0,28100.0,57150.0,0,0,0
2022-09-03,6.12,26.2,85,0.3,193318.0,417.0,149056.0,32833.33333,28116.66667,57866.66667,0,0,0
2022-09-04,6.12,24.9,86,0.0,193318.0,417.0,149056.0,33016.66667,28133.33333,58583.33333,0,0,0
2022-09-05,6.12,27.0,80,11.9,193318.0,417.0,149056.0,33200.0,28150.0,59300.0,0,0,0
2022-09-06,6.12,26.5,85,0.8,193318.0,417.0,149056.0,33250.0,28150.0,61050.0,0,0,0
2022-09-07,6.12,25.3,89,25.7,193318.0,417.0,149056.0,33650.0,28300.0,62050.0,0,0,0
2022-09-08,6.12,24.6,93,2.6,193318.0,417.0,149056.0,33700.0,28300.0,63450.0,0,0,0
2022-09-09,6.12,24.5,90,27.7,193318.0,417.0,149056.0,33900.0,28150.0,62500.0,0,0,0
2022-09-10,6.12,23.8,94,12.2,193318.0,417.0,149056.0,33950.0,28166.66667,62450.0,0,0,0
2022-09-11,6.12,25.5,86,19.9,193318.0,417.0,149056.0,34000.0,28183.33333,62400.0,0,0,0
2022-09-12,6.12,26.5,83,43.5,193318.0,417.0,149056.0,34050.0,28200.0,62350.0,0,0,0
2022-09-13,6.12,25.3,85,1.5,193318.0,417.0,149056.0,33900.0,28100.0,62200.0,0,0,0
2022-09-14,6.12,26.7,78,15.0,193318.0,417.0,149056.0,33850.0,28100.0,61400.0,0,0,0
2022-09-15,6.12,26.4,78,0.0,193318.0,417.0,149056.0,33800.0,28100.0,61900.0,0,0,0
2022-09-16,6.12,25.1,86,35.8,193318.0,417.0,149056.0,33700.0,28100.0,64400.0,0,0,0
2022-09-17,6.12,26.0,83,58.2,193318.0,417.0,149056.0,33550.0,28133.33333,66950.0,0,0,0
2022-09-18,6.12,26.6,82,1.4,193318.0,417.0,149056.0,33400.0,28166.66667,69500.0,0,0,0
2022-09-19,6.12,25.9,82,22.5,193318.0,417.0,149056.0,33250.0,28200.0,72050.0,0,0,0
2022-09-20,6.12,25.5,80,4.6,193318.0,417.0,149056.0,32950.0,28200.0,70800.0,0,0,0
2022-09-21,6.12,27.0,83,0.0,193318.0,417.0,149056.0,32700.0,28200.0,69650.0,0,0,0
2022-09-22,6.12,25.5,88,3.3,193318.0,417.0,149056.0,32650.0,28200.0,69700.0,0,0,0
2022-09-23,6.12,26.1,86,2.7,193318.0,417.0,149056.0,32650.0,28200.0,68800.0,0,0,0
2022-09-24,6.12,25.8,84,22.3,193318.0,417.0,149056.0,32650.0,28183.33333,67900.0,0,0,0
2022-09-25,6.12,26.2,85,0.4,193318.0,417.0,149056.0,32650.0,28166.66667,67000.0,0,0,0
2022-09-26,6.12,26.9,78,0.5,193318.0,417.0,149056.0,32650.0,28150.0,66100.0,0,0,0
2022-09-27,6.12,27.2,77,0.0,193318.0,417.0,149056.0,32500.0,28150.0,66450.0,0,0,0
2022-09-28,6.12,25.9,84,17.0,193318.0,417.0,149056.0,32450.0,28150.0,65750.0,0,0,0
2022-09-29,6.12,26.8,80,14.0,193318.0,417.0,149056.0,32450.0,28250.0,66400.0,0,0,0
2022-09-30,6.12,26.9,79,0.4,193318.0,417.0,149056.0,32600.0,28250.0,66400.0,0,0,0
2022-10-01,5.93,25.1,92,0.0,193318.0,417.0,149056.0,32650.0,28200.0,65783.33333,0,0,0
2022-10-02,5.93,26.4,86,46.0,193318.0,417.0,149056.0,32700.0,28150.0,65166.66667,0,0,0
2022-10-03,5.93,25.9,87,0.0,193318.0,417.0,149056.0,32750.0,28100.0,64550.0,0,0,0
2022-10-04,5.93,25.4,88,79.7,193318.0,417.0,149056.0,33150.0,28100.0,64400.0,0,0,0
2022-10-05,5.93,25.9,88,9.0,193318.0,417.0,149056.0,33550.0,28200.0,64350.0,0,0,0
2022-10-06,5.93,25.7,88,15.4,193318.0,417.0,149056.0,33850.0,28250.0,62800.0,0,0,0
2022-10-07,5.93,24.2,94,13.2,193318.0,417.0,149056.0,34600.0,28200.0,61700.0,0,0,0
2022-10-08,5.93,25.3,88,37.4,193318.0,417.0,149056.0,34500.0,28216.66667,61550.0,0,0,0
2022-10-09,5.93,25.3,87,1.0,193318.0,417.0,149056.0,34400.0,28233.33333,61400.0,0,0,0
2022-10-10,5.93,26.3,82,41.5,193318.0,417.0,149056.0,34300.0,28250.0,61250.0,0,0,0
2022-10-11,5.93,25.7,87,0.0,193318.0,417.0,149056.0,34300.0,28050.0,60900.0,0,0,0
2022-10-12,5.93,25.1,87,57.2,193318.0,417.0,149056.0,34350.0,27950.0,61050.0,0,0,0
2022-10-13,5.93,0.0,0,26.5,193318.0,417.0,149056.0,33950.0,27950.0,60450.0,0,0,0
2022-10-14,5.93,26.4,86,4.4,193318.0,417.0,149056.0,33850.0,27900.0,59850.0,0,0,0
2022-10-15,5.93,26.7,84,5.3,193318.0,417.0,149056.0,33816.66667,27883.33333,58933.33333,0,0,0
2022-10-16,5.93,26.9,85,0.5,193318.0,417.0,149056.0,33783.33333,27866.66667,58016.66667,0,0,0
2022-10-17,5.93,26.8,84,9.5,193318.0,417.0,149056.0,33750.0,27850.0,57100.0,0,0,0
2022-10-18,5.93,25.8,90,11.0,193318.0,417.0,149056.0,33650.0,27850.0,55950.0,0,0,0
2022-10-19,5.93,25.1,92,43.0,193318.0,417.0,149056.0,33650.0,27850.0,54700.0,0,0,0
2022-10-20,5.93,25.2,93,34.3,193318.0,417.0,149056.0,33550.0,27850.0,52300.0,0,0,0
2022-10-21,5.93,25.7,89,25.9,193318.0,417.0,149056.0,33450.0,27850.0,50850.0,0,0,0
2022-10-22,5.93,26.9,84,0.2,193318.0,417.0,149056.0,33433.33333,27816.66667,49916.66667,0,0,0
2022-10-23,5.93,26.4,90,13.8,193318.0,417.0,149056.0,33416.66667,27783.33333,48983.33333,0,0,0
2022-10-24,5.93,25.9,86,2.3,193318.0,417.0,149056.0,33400.0,27750.0,48050.0,0,0,0
2022-10-25,5.93,25.9,84,0.7,193318.0,417.0,149056.0,33550.0,27850.0,47350.0,0,0,0
2022-10-26,5.93,25.5,90,21.8,193318.0,417.0,149056.0,33600.0,27850.0,47100.0,0,0,0
2022-10-27,5.93,27.1,78,0.0,193318.0,417.0,149056.0,34150.0,27850.0,47100.0,0,0,0
2022-10-28,5.93,26.8,74,0.0,193318.0,417.0,149056.0,34200.0,27850.0,48450.0,0,0,0
2022-10-29,5.93,27.6,73,0.0,193318.0,417.0,149056.0,34450.0,27866.66667,48050.0,0,0,0
2022-10-30,5.93,27.5,72,0.0,193318.0,417.0,149056.0,34700.0,27883.33333,47650.0,0,0,0
2022-10-31,5.93,26.9,78,0.0,193318.0,417.0,149056.0,34950.0,27900.0,47250.0,0,0,0
2022-11-01,5.75,26.9,83,1.8,193318.0,417.0,149056.0,34850.0,27800.0,45050.0,0,0,0
2022-11-02,5.75,27.3,78,0.0,193318.0,417.0,149056.0,34850.0,27800.0,44600.0,0,0,0
2022-11-03,5.75,25.9,90,47.3,193318.0,417.0,149056.0,34700.0,27750.0,43850.0,0,0,0
2022-11-04,5.75,26.3,89,2.0,193318.0,417.0,149056.0,34600.0,27750.0,43450.0,0,0,0
2022-11-05,5.75,25.8,88,18.7,193318.0,417.0,149056.0,34300.0,27716.66667,43033.33333,0,0,0
2022-11-06,5.75,25.8,88,7.0,193318.0,417.0,149056.0,34000.0,27683.33333,42616.66667,0,0,0
2022-11-07,5.75,24.8,94,16.6,193318.0,417.0,149056.0,33700.0,27650.0,42200.0,0,0,0
2022-11-08,5.75,0.0,0,1.0,193318.0,417.0,149056.0,33450.0,27500.0,41400.0,0,0,0
2022-11-09,5.75,25.6,87,13.8,193318.0,417.0,149056.0,33350.0,27450.0,40800.0,0,0,0
2022-11-10,5.75,24.8,91,9.3,193318.0,417.0,149056.0,33200.0,27450.0,40550.0,0,0,0
2022-11-11,5.75,25.3,92,32.2,193318.0,417.0,149056.0,33150.0,27350.0,39300.0,0,0,0
2022-11-12,5.75,25.5,89,4.8,193318.0,417.0,149056.0,32866.66667,27416.66667,39083.33333,0,0,0
2022-11-13,5.75,23.8,96,52.0,193318.0,417.0,149056.0,32583.33333,27483.33333,38866.66667,0,0,0
2022-11-14,5.75,26.0,90,25.3,193318.0,417.0,149056.0,32300.0,27550.0,38650.0,0,0,0
2022-11-15,5.75,25.9,86,12.3,193318.0,417.0,149056.0,32300.0,27550.0,38700.0,0,0,0
2022-11-16,5.75,25.8,88,0.0,193318.0,417.0,149056.0,32150.0,27550.0,38600.0,0,0,0
2022-11-17,5.75,24.9,90,12.8,193318.0,417.0,149056.0,32100.0,27450.0,39650.0,0,0,0
2022-11-18,5.75,26.6,81,5.6,193318.0,417.0,149056.0,32100.0,27450.0,40900.0,0,0,0
2022-11-19,5.75,26.7,80,2.4,193318.0,417.0,149056.0,31933.33333,27283.33333,41000.0,0,0,0
2022-11-20,5.75,26.8,78,0.0,193318.0,417.0,149056.0,31766.66667,27116.66667,41100.0,0,0,0
2022-11-21,5.75,27.0,78,0.0,193318.0,417.0,149056.0,31600.0,26950.0,41200.0,0,0,0
2022-11-22,5.75,26.5,80,0.0,193318.0,417.0,149056.0,31650.0,26950.0,41100.0,0,0,0
2022-11-23,5.75,26.7,86,0.0,193318.0,417.0,149056.0,31350.0,26950.0,41150.0,0,0,0
2022-11-24,5.75,26.1,85,10.4,193318.0,417.0,149056.0,31050.0,26950.0,41050.0,0,0,0
2022-11-25,5.75,25.9,84,12.5,193318.0,417.0,149056.0,30950.0,26950.0,40750.0,0,0,0
2022-11-26,5.75,26.5,83,0.0,193318.0,417.0,149056.0,31166.66667,26950.0,40450.0,0,0,0
2022-11-27,5.75,26.2,85,0.0,193318.0,417.0,149056.0,31383.33333,26950.0,40150.0,0,0,0
2022-11-28,5.75,25.6,90,1.0,193318.0,417.0,149056.0,31600.0,26950.0,39850.0,0,0,0
2022-11-29,5.75,26.6,82,32.2,193318.0,417.0,149056.0,31600.0,26800.0,40200.0,0,0,0
2022-11-30,5.75,26.5,84,0.0,193318.0,417.0,149056.0,31700.0,26800.0,40650.0,0,0,0
2022-12-01,6.04,26.3,85,0.0,193318.0,417.0,149056.0,32350.0,26850.0,41200.0,0,0,0
2022-12-02,6.04,25.8,86,0.6,193318.0,417.0,149056.0,32450.0,27100.0,42650.0,0,0,0
2022-12-03,6.04,26.7,81,0.0,193318.0,417.0,149056.0,32383.33333,27033.33333,44333.33333,0,0,0
2022-12-04,6.04,25.9,86,1.3,193318.0,417.0,149056.0,32316.66667,26966.66667,46016.66667,0,0,0
2022-12-05,6.04,25.7,88,35.5,193318.0,417.0,149056.0,32250.0,26900.0,47700.0,0,0,0
2022-12-06,6.04,24.8,93,0.2,193318.0,417.0,149056.0,32300.0,26850.0,47950.0,0,0,0
2022-12-07,6.04,25.6,88,33.9,193318.0,417.0,149056.0,32300.0,26950.0,50900.0,0,0,0
2022-12-08,6.04,26.0,89,15.8,193318.0,417.0,149056.0,32600.0,27100.0,52950.0,0,0,0
2022-12-09,6.04,24.5,92,0.0,193318.0,417.0,149056.0,32600.0,27100.0,54150.0,0,0,0
2022-12-10,6.04,26.5,81,9.3,193318.0,417.0,149056.0,32583.33333,27183.33333,54166.66667,0,0,0
2022-12-11,6.04,26.8,81,0.0,193318.0,417.0,149056.0,32566.66667,27266.66667,54183.33333,0,0,0
2022-12-12,6.04,26.8,80,0.0,193318.0,417.0,149056.0,32550.0,27350.0,54200.0,0,0,0
2022-12-13,6.04,25.7,89,4.0,193318.0,417.0,149056.0,32600.0,27400.0,53650.0,0,0,0
2022-12-14,6.04,25.0,88,0.1,193318.0,417.0,149056.0,32650.0,27450.0,52250.0,0,0,0
2022-12-15,6.04,28.2,74,2.5,193318.0,417.0,149056.0,32600.0,27700.0,51700.0,0,0,0
2022-12-16,6.04,26.7,83,0.0,193318.0,417.0,149056.0,32700.0,27700.0,50600.0,0,0,0
2022-12-17,6.04,26.8,84,0.0,193318.0,417.0,149056.0,32700.0,27833.33333,50166.66667,0,0,0
2022-12-18,6.04,26.0,85,1.1,193318.0,417.0,149056.0,32700.0,27966.66667,49733.33333,0,0,0
2022-12-19,6.04,26.1,78,1.0,193318.0,417.0,149056.0,32700.0,28100.0,49300.0,0,0,0
2022-12-20,6.04,27.0,83,0.0,193318.0,417.0,149056.0,32800.0,28300.0,49900.0,0,0,0
2022-12-21,6.04,0.0,0,0.8,193318.0,417.0,149056.0,32850.0,28300.0,49700.0,0,0,0
2022-12-22,6.04,26.7,77,9.3,193318.0,417.0,149056.0,32800.0,28300.0,49200.0,0,0,0
2022-12-23,6.04,25.7,86,8.9,193318.0,417.0,149056.0,32800.0,28300.0,49350.0,0,0,0
2022-12-24,6.04,26.5,82,0.0,193318.0,417.0,149056.0,32900.0,28383.33333,49650.0,0,0,0
2022-12-25,6.04,24.6,92,20.2,193318.0,417.0,149056.0,33000.0,28466.66667,49950.0,0,0,1
2022-12-26,6.04,25.0,92,9.2,193318.0,417.0,149056.0,33100.0,28550.0,50250.0,0,0,0
2022-12-27,6.04,24.7,85,22.9,193318.0,417.0,149056.0,33000.0,28200.0,51350.0,0,0,0
2022-12-28,6.04,23.4,92,3.0,193318.0,417.0,149056.0,32900.0,28250.0,53150.0,0,0,0
2022-12-29,6.04,24.0,92,26.2,193318.0,417.0,149056.0,33100.0,28350.0,54450.0,0,0,0
2022-12-30,6.04,24.4,92,18.7,193318.0,417.0,149056.0,33200.0,28400.0,54850.0,0,0,0
2022-12-31,6.04,24.3,92,1.5,193318.0,417.0,149056.0,33783.33333,28400.0,62166.66667,0,0,0
2023-01-01,6.06,24.3,89,30.5,179356.0,208.0,163987.0,34366.66667,28400.0,69483.33333,1,0,0
2023-01-02,6.06,24.4,91,25.0,179356.0,208.0,163987.0,34950.0,28400.0,76800.0,0,0,0
2023-01-03,6.06,24.3,89,21.8,179356.0,208.0,163987.0,35400.0,28350.0,78600.0,0,0,0
2023-01-04,6.06,25.4,85,10.6,179356.0,208.0,163987.0,35950.0,28550.0,78400.0,0,0,0
2023-01-05,6.06,26.0,83,1.9,179356.0,208.0,163987.0,36550.0,28450.0,75200.0,0,0,0
2023-01-06,6.06,0.0,0,0.0,179356.0,208.0,163987.0,36400.0,28400.0,71950.0,0,0,0
2023-01-07,6.06,0.0,0,0.0,179356.0,208.0,163987.0,36483.33333,28350.0,72416.66667,0,0,0
2023-01-08,6.06,25.6,88,0.0,179356.0,208.0,163987.0,36566.66667,28300.0,72883.33333,0,0,0
2023-01-09,6.06,26.4,80,17.0,179356.0,208.0,163987.0,36650.0,28250.0,73350.0,0,0,0
2023-01-10,6.06,26.4,84,0.0,179356.0,208.0,163987.0,36650.0,28300.0,72100.0,0,0,0
2023-01-11,6.06,0.0,0,0.5,179356.0,208.0,163987.0,36950.0,28300.0,69700.0,0,0,0
2023-01-12,6.06,26.9,80,0.0,179356.0,208.0,163987.0,37100.0,28150.0,69100.0,0,0,0
2023-01-13,6.06,25.9,86,0.6,179356.0,208.0,163987.0,37000.0,28150.0,66950.0,0,0,0
2023-01-14,6.06,26.8,80,41.3,179356.0,208.0,163987.0,37100.0,28183.33333,65533.33333,0,0,0
2023-01-15,6.06,25.9,88,0.5,179356.0,208.0,163987.0,37200.0,28216.66667,64116.66667,0,0,0
2023-01-16,6.06,26.0,85,13.0,179356.0,208.0,163987.0,37300.0,28250.0,62700.0,0,0,0
2023-01-17,6.06,24.4,92,0.0,179356.0,208.0,163987.0,37300.0,28250.0,60950.0,0,0,0
2023-01-18,6.06,24.7,92,3.8,179356.0,208.0,163987.0,38250.0,28450.0,58200.0,0,0,0
2023-01-19,6.06,25.2,88,0.0,179356.0,208.0,163987.0,39400.0,28450.0,58700.0,0,0,0
2023-01-20,6.06,25.4,86,0.0,179356.0,208.0,163987.0,41050.0,28450.0,60300.0,0,0,0
2023-01-21,6.06,25.0,86,0.0,179356.0,208.0,163987.0,41050.0,28450.0,60300.0,0,0,0
2023-01-22,6.06,25.9,84,1.1,179356.0,208.0,163987.0,41050.0,28450.0,60300.0,0,0,0
2023-01-23,6.06,26.1,84,0.4,179356.0,208.0,163987.0,41050.0,28450.0,60300.0,0,0,0
2023-01-24,6.06,25.5,84,1.0,179356.0,208.0,163987.0,41650.0,28600.0,60800.0,0,0,0
2023-01-25,6.06,23.9,93,0.8,179356.0,208.0,163987.0,41900.0,28650.0,60100.0,0,0,0
2023-01-26,6.06,25.0,85,11.0,179356.0,208.0,163987.0,41800.0,28700.0,60650.0,0,0,0
2023-01-27,6.06,26.2,86,0.2,179356.0,208.0,163987.0,42100.0,28700.0,61650.0,0,0,0
2023-01-28,6.06,24.6,92,1.4,179356.0,208.0,163987.0,42500.0,28783.33333,61233.33333,0,0,0
2023-01-29,6.06,25.6,89,27.7,179356.0,208.0,163987.0,42900.0,28866.66667,60816.66667,0,0,0
2023-01-30,6.06,25.9,87,1.0,179356.0,208.0,163987.0,43300.0,28950.0,60400.0,0,0,0
2023-01-31,6.06,25.8,90,0.0,179356.0,208.0,163987.0,44450.0,29100.0,61100.0,0,0,0
2023-02-01,6.17,25.2,89,5.6,179356.0,208.0,163987.0,45500.0,29200.0,61250.0,0,0,0
2023-02-02,6.17,25.9,88,0.9,179356.0,208.0,163987.0,45450.0,29600.0,61550.0,0,0,0
2023-02-03,6.17,25.6,82,6.2,179356.0,208.0,163987.0,45550.0,29700.0,60800.0,0,0,0
2023-02-04,6.17,27.1,74,0.0,179356.0,208.0,163987.0,45666.66667,29766.66667,61733.33333,0,0,0
2023-02-05,6.17,26.0,76,0.0,179356.0,208.0,163987.0,45783.33333,29833.33333,62666.66667,0,0,0
2023-02-06,6.17,26.7,78,0.0,179356.0,208.0,163987.0,45900.0,29900.0,63600.0,0,0,0
2023-02-07,6.17,0.0,0,0.6,179356.0,208.0,163987.0,45900.0,29950.0,64050.0,0,0,0
2023-02-08,6.17,26.1,79,0.0,179356.0,208.0,163987.0,45850.0,29950.0,64300.0,0,0,0
2023-02-09,6.17,26.2,73,5.0,179356.0,208.0,163987.0,45550.0,30200.0,64550.0,0,0,0
2023-02-10,6.17,26.0,81,4.0,179356.0,208.0,163987.0,45350.0,30200.0,63950.0,0,0,0
2023-02-11,6.17,25.9,89,0.5,179356.0,208.0,163987.0,44250.0,30083.33333,64550.0,0,0,0
2023-02-12,6.17,23.3,94,51.6,179356.0,208.0,163987.0,43150.0,29966.66667,65150.0,0,0,0
2023-02-13,6.17,23.9,88,10.4,179356.0,208.0,163987.0,42050.0,29850.0,65750.0,0,0,0
2023-02-14,6.17,25.1,84,4.1,179356.0,208.0,163987.0,40850.0,29750.0,65900.0,0,0,0
2023-02-15,6.17,24.9,85,5.0,179356.0,208.0,163987.0,40150.0,29750.0,65850.0,0,0,0
2023-02-16,6.17,24.9,88,4.0,179356.0,208.0,163987.0,40100.0,29750.0,67150.0,0,0,0
2023-02-17,6.17,24.7,93,4.3,179356.0,208.0,163987.0,40000.0,29750.0,69450.0,0,0,0
2023-02-18,6.17,25.0,90,33.0,179356.0,208.0,163987.0,39566.66667,29900.0,71116.66667,0,0,0
2023-02-19,6.17,25.4,88,13.7,179356.0,208.0,163987.0,39133.33333,30050.0,72783.33333,0,0,0
2023-02-20,6.17,25.9,82,0.0,179356.0,208.0,163987.0,38700.0,30200.0,74450.0,0,0,0
2023-02-21,6.17,25.8,86,1.3,179356.0,208.0,163987.0,38250.0,30400.0,74600.0,0,0,0
2023-02-22,6.17,24.5,94,0.5,179356.0,208.0,163987.0,37900.0,30550.0,75000.0,0,0,0
2023-02-23,6.17,25.0,92,13.2,179356.0,208.0,163987.0,37800.0,30700.0,75950.0,0,0,0
2023-02-24,6.17,25.4,92,16.2,179356.0,208.0,163987.0,37300.0,30900.0,74900.0,0,0,0
2023-02-25,6.17,25.3,92,12.8,179356.0,208.0,163987.0,36933.33333,31150.0,73483.33333,0,0,0
2023-02-26,6.17,24.6,93,9.1,179356.0,208.0,163987.0,36566.66667,31400.0,72066.66667,0,0,0
2023-02-27,6.17,25.2,90,45.2,179356.0,208.0,163987.0,36200.0,31650.0,70650.0,0,0,0
2023-02-28,6.17,25.1,89,11.1,179356.0,208.0,163987.0,36200.0,31950.0,69850.0,0,0,0
2023-03-01,5.25,24.9,90,7.0,179356.0,208.0,163987.0,36100.0,32100.0,68550.0,0,0,0
2023-03-02,5.25,23.9,95,15.8,179356.0,208.0,163987.0,36200.0,32100.0,68100.0,0,0,0
2023-03-03,5.25,26.0,82,20.5,179356.0,208.0,163987.0,36400.0,32150.0,68200.0,0,0,0
2023-03-04,5.25,24.3,88,1.1,179356.0,208.0,163987.0,36483.33333,32333.33333,71033.33333,0,0,0
